year,sector,delta_mtco2,delta_total,contribution_share
1996,Flaring,24.184000000000026,716.8379999999997,0.033737050770188015
1996,Gas,184.7510000000002,716.8379999999997,0.25773047745794764
1996,Oil,278.2360000000008,716.8379999999997,0.38814348569690904
1996,Other industry,-2.209000000000003,716.8379999999997,-0.00308158886666165
1997,Cement,25.269999999999982,146.84500000000116,0.17208621335421553
1997,Coal,-49.66400000000067,146.84500000000116,-0.33820695290953234
1997,Flaring,2.231999999999971,146.84500000000116,0.015199700364329417
1997,Gas,13.458999999999833,146.84500000000116,0.09165446559297032
1997,Oil,140.0739999999987,146.84500000000116,0.9538901562872253
1997,Other industry,15.47399999999999,146.84500000000116,0.10537641731076895
1998,Cement,-2.2329999999999472,-84.60900000000038,0.026391991395713663
1998,Coal,-238.29899999999907,-84.60900000000038,2.8164734248129397
1998,Flaring,-15.797999999999945,-84.60900000000038,0.18671772506470793
1998,Gas,48.44599999999991,-84.60900000000038,-0.5725868406434268
1998,Oil,119.76400000000103,-84.60900000000038,-1.4154995331465978
1998,Other industry,3.5109999999999673,-84.60900000000038,-0.04149676748336408
1999,Cement,31.451000000000022,542.0580000000009,0.05802146633755054
1999,Coal,120.09200000000055,542.0580000000009,0.22154824760450054
1999,Flaring,-6.564000000000021,542.0580000000009,-0.012109405266595107
1999,Gas,142.66200000000026,542.0580000000009,0.2631858583398825
1999,Oil,242.21299999999974,542.0580000000009,0.44683963708680496
1999,Other industry,12.204000000000008,542.0580000000009,0.022514195897855926
2000,Cement,30.117999999999938,673.7109999999993,0.044704628542505565
2000,Coal,347.5450000000001,673.7109999999993,0.5158665956174092
2000,Flaring,17.158000000000015,673.7109999999993,0.025467893503297458
2000,Gas,141.65700000000015,673.7109999999993,0.21026374810564216
2000,Oil,147.4359999999997,673.7109999999993,0.21884161012659709
2000,Other industry,-10.201999999999998,673.7109999999993,-0.015142991579475485
2001,Cement,32.583000000000084,181.5119999999988,0.17950879280708879
2001,Coal,51.79099999999926,181.5119999999988,0.28533099739961876
2001,Flaring,-11.5,181.5119999999988,-0.06335669267045746
2001,Gas,43.891999999999825,181.5119999999988,0.24181321345145287
2001,Oil,71.94599999999991,181.5119999999988,0.3963704879016285
2001,Other industry,-7.200999999999965,181.5119999999988,-0.03967230816695322
2002,Cement,28.255999999999972,572.3379999999997,0.04936942855445556
2002,Coal,421.7530000000006,572.3379999999997,0.7368949816367265
2002,Flaring,-10.965000000000032,572.3379999999997,-0.019158259629799237
2002,Gas,141.9369999999999,572.3379999999997,0.24799506585269537
2002,Oil,-14.217000000000553,572.3379999999997,-0.02484021679497178
2002,Other industry,5.573999999999955,572.3379999999997,0.009739000380893734
2003,Cement,78.43099999999993,1387.3590000000004,0.056532591780497986
2003,Coal,836.3829999999998,1387.3590000000004,0.6028598221512957
2003,Flaring,20.32800000000003,1387.3590000000004,0.014652299801277122
2003,Gas,182.54399999999987,1387.3590000000004,0.13157661427215292
2003,Oil,271.4970000000012,1387.3590000000004,0.19569340019418272
2003,Other industry,-1.8239999999999554,1387.3590000000004,-0.0013147281994061774
2004,Cement,38.495000000000005,957.3320000000022,0.0402107105998754
2004,Coal,346.8269999999993,957.3320000000022,0.36228497532726217
2004,Flaring,-1.9850000000000136,957.3320000000022,-0.0020734708544162413
2004,Gas,161.47400000000016,957.3320000000022,0.16867084773098548
2004,Oil,383.72400000000016,957.3320000000022,0.4008264635466059
2004,Other industry,28.798000000000002,957.3320000000022,0.03008151821938464
2005,Cement,70.846,988.9279999999999,0.07163918910173442
2005,Coal,685.1080000000002,988.9279999999999,0.6927784429200106
2005,Flaring,5.098000000000013,988.9279999999999,0.005155077012684456
2005,Gas,118.61899999999969,988.9279999999999,0.11994705377944573
2005,Oil,105.73099999999977,988.9279999999999,0.10691476022521335
2005,Other industry,3.5249999999999773,988.9279999999999,0.0035644657649494984
2006,Cement,80.51800000000014,995.2009999999973,0.08090626918582312
2006,Coal,637.7379999999994,995.2009999999973,0.6408132628484107
2006,Flaring,0.020999999999958163,995.2009999999973,2.11012649705519e-05
2006,Gas,154.71700000000055,995.2009999999973,0.15546306725978065
2006,Oil,112.62299999999959,995.2009999999973,0.11316608403729488
2006,Other industry,9.584000000000003,995.2009999999973,0.009630215403722494
2007,Cement,78.90499999999997,905.104000000003,0.08717782707843487
2007,Coal,588.2129999999997,905.104000000003,0.6498844331701084
2007,Flaring,-4.322999999999979,905.104000000003,-0.004776246707560639
2007,Gas,205.6309999999994,905.104000000003,0.22719046650992453
2007,Oil,41.384000000000015,905.104000000003,0.04572292244869084
2007,Other industry,-4.708000000000027,905.104000000003,-0.0052016121904223285
2008,Cement,11.197999999999865,550.4039999999986,0.020345055631862948
2008,Coal,425.21800000000076,550.4039999999986,0.7725561587488496
2008,Flaring,-8.564000000000021,550.4039999999986,-0.015559479945640007
2008,Gas,168.86300000000028,550.4039999999986,0.3067982790822754
2008,Oil,-40.97199999999975,550.4039999999986,-0.07443986598934574
2008,Other industry,-5.336999999999989,550.4039999999986,-0.009696513833475051
2009,Cement,33.20900000000006,-536.6460000000006,-0.061882507276677774
2009,Coal,-146.4969999999994,-536.6460000000006,0.2729862889129877
2009,Flaring,-5.0499999999999545,-536.6460000000006,0.009410300272432755
2009,Gas,-139.8159999999998,-536.6460000000006,0.26053674116642933
2009,Oil,-243.7430000000004,-536.6460000000006,0.45419699392150525
2009,Other industry,-34.74899999999997,-536.6460000000006,0.06475218300332049
2010,Cement,81.20700000000011,1804.6579999999994,0.04499855374259285
2010,Coal,915.0519999999997,1804.6579999999994,0.5070500892689916
2010,Flaring,11.104999999999961,1804.6579999999994,0.006153520500837258
2010,Gas,440.09599999999955,1804.6579999999994,0.24386670493799917
2010,Oil,354.09699999999975,1804.6579999999994,0.19621280043088488
2010,Other industry,3.1019999999999754,1804.6579999999994,0.0017188852403059063
2011,Cement,92.93399999999997,1162.315999999999,0.07995588118893662
2011,Coal,785.9989999999998,1162.315999999999,0.6762352062606043
2011,Flaring,16.50999999999999,1162.315999999999,0.014204398803767657
2011,Gas,183.55000000000018,1162.315999999999,0.15791746822722938
2011,Oil,56.45399999999972,1162.315999999999,0.048570268326341356
2011,Other industry,26.869000000000028,1162.315999999999,0.023116777193121368
2012,Cement,32.60699999999997,474.7459999999992,0.06868304314307025
2012,Coal,163.57899999999972,474.7459999999992,0.3445610916153059
2012,Flaring,17.80800000000005,474.7459999999992,0.037510584607348095
2012,Gas,133.8130000000001,474.7459999999992,0.2818623011041701
2012,Oil,122.56800000000112,474.7459999999992,0.2581759509295525
2012,Other industry,4.370999999999981,474.7459999999992,0.009207028600556905
2013,Cement,63.98000000000002,321.08600000000297,0.1992612571086856
2013,Coal,85.35100000000057,321.08600000000297,0.26581974922606333
2013,Flaring,7.95799999999997,321.08600000000297,0.02478463713771356
2013,Gas,49.972999999999956,321.08600000000297,0.1556374304703397
2013,Oil,83.90999999999985,321.08600000000297,0.26133185501703304
2013,Other industry,29.91300000000001,321.08600000000297,0.09316195660975482
2014,Cement,51.11699999999996,189.875,0.2692139565503619
2014,Coal,61.72999999999956,189.875,0.3251086240947969
2014,Flaring,1.7549999999999955,189.875,0.009242922975641846
2014,Gas,31.859999999999673,189.875,0.16779460171165067
2014,Oil,45.20600000000013,189.875,0.23808294930875645
2014,Other industry,-1.7940000000000396,189.875,-0.009448321263989675
2015,Cement,-51.78500000000008,-62.167999999997846,0.8329848153391114
2015,Coal,-359.866,-62.167999999997846,5.7886050701327445
2015,Flaring,-2.5779999999999745,-62.167999999997846,0.041468279500708784
2015,Gas,124.01299999999992,-62.167999999997846,-1.994804400978063
2015,Oil,208.1900000000005,-62.167999999997846,-3.3488289795394373
2015,Other industry,19.860000000000014,-62.167999999997846,-0.3194569553468135
2016,Cement,35.480999999999995,-10.694999999999709,-3.317531556802334
2016,Coal,-332.02800000000025,-10.694999999999709,31.04516129032345
2016,Flaring,-9.686000000000035,-10.694999999999709,0.9056568489948854
2016,Gas,185.8610000000008,-10.694999999999709,-17.378307620383904
2016,Oil,130.24199999999837,-10.694999999999709,-12.177840112202142
2016,Other industry,-20.567999999999984,-10.694999999999709,1.923141654979013
2017,Cement,23.799999999999955,581.7769999999946,0.040909145600462334
2017,Coal,171.1790000000001,581.7769999999946,0.29423473255216637
2017,Flaring,12.704000000000008,581.7769999999946,0.02183654561799474
2017,Gas,169.76499999999942,581.7769999999946,0.29180424801943183
2017,Oil,185.02800000000025,581.7769999999946,0.31803938622530964
2017,Other industry,19.303999999999974,581.7769999999946,0.03318109859963552
2018,Cement,46.902000000000044,759.3950000000041,0.06176232395525358
2018,Coal,268.52599999999984,759.3950000000041,0.3536051725386635
2018,Flaring,19.829000000000008,759.3950000000041,0.02611157566220465
2018,Gas,334.7979999999998,759.3950000000041,0.4408746436307824
2018,Oil,57.53600000000006,759.3950000000041,0.07576557654448574
2018,Other industry,31.80200000000002,759.3950000000041,0.04187807399311274
2019,Cement,68.87800000000016,352.5619999999981,0.19536421962662037
2019,Coal,-59.737999999999374,352.5619999999981,-0.16943970138585468
2019,Flaring,28.351,352.5619999999981,0.08041422501574234
2019,Gas,154.64300000000003,352.5619999999981,0.4386263976265192
2019,Oil,183.07999999999993,352.5619999999981,0.5192845513696908
2019,Other industry,-22.65100000000001,352.5619999999981,-0.06424685587215903
2020,Cement,8.324999999999818,-1928.3359999999957,-0.004317193684088166
2020,Coal,-435.9210000000003,-1928.3359999999957,0.22606070726263539
2020,Flaring,-32.39100000000002,-1928.3359999999957,0.016797383858414765
2020,Gas,-53.235999999999876,-1928.3359999999957,0.02760722197791256
2020,Oil,-1393.565999999999,-1928.3359999999957,0.7226779980252415
2020,Other industry,-21.548000000000002,-1928.3359999999957,0.01117440114170977
2021,Cement,42.833000000000084,1708.6329999999944,0.025068578214280202
2021,Coal,702.2139999999999,1708.6329999999944,0.41098000565364373
2021,Flaring,2.215000000000032,1708.6329999999944,0.0012963579656954064
2021,Gas,357.8780000000006,1708.6329999999944,0.2094528198858396
2021,Oil,580.8239999999987,1708.6329999999944,0.3399349070280163
2021,Other industry,22.670000000000016,1708.6329999999944,0.01326791651571759
2022,Cement,-88.14599999999996,660.9100000000035,-0.13337065561120195
2022,Coal,479.9279999999999,660.9100000000035,0.7261624124313406
2022,Flaring,-3.3450000000000273,660.9100000000035,-0.005061203492154771
2022,Gas,-119.95200000000023,660.9100000000035,-0.18149521114826464
2022,Oil,401.746000000001,660.9100000000035,0.6078679396589534
2022,Other industry,-9.322000000000003,660.9100000000035,-0.014104794903995936
2023,Cement,-38.452999999999975,566.265999999996,-0.06790624900665101
2023,Coal,187.1959999999999,566.265999999996,0.33057962159126847
2023,Flaring,12.472000000000037,566.265999999996,0.022024984724493657
2023,Gas,44.09900000000016,566.265999999996,0.0778768282044136
2023,Oil,363.3289999999997,566.265999999996,0.6416224883711936
2023,Other industry,-2.372000000000014,566.265999999996,-0.004188844112131103
2024,Cement,-67.46800000000007,504.5390000000043,-0.133722071039106
2024,Coal,168.88100000000122,504.5390000000043,0.33472338114595657
2024,Flaring,4.365000000000009,504.5390000000043,0.008651462027712371
2024,Gas,206.98300000000017,504.5390000000043,0.41024182471523196
2024,Oil,192.35499999999956,504.5390000000043,0.38124902138387307
2024,Other industry,-0.5790000000000077,504.5390000000043,-0.0011475822483494888
